CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;CONDOM;NEGOC_MERC;MERCADO;TP_PRAZO;PRAZO;PUBLICO_ALVO;REG_ANBIMA;CLASSE_ANBIMA;DISTRIB;POLIT_INVEST;APLIC_MAX_FUNDO_LIGADO;RESULT_CART_INCORP_PL;FUNDO_COTAS;FUNDO_ESPELHO;APLIC_MIN;ATUALIZ_DIARIA_COTA;PRAZO_ATUALIZ_COTA;COTA_EMISSAO;COTA_PL;QT_DIA_CONVERSAO_COTA;QT_DIA_PAGTO_COTA;QT_DIA_RESGATE_COTAS;QT_DIA_PAGTO_RESGATE;TP_DIA_PAGTO_RESGATE;TAXA_SAIDA_PAGTO_RESGATE;TAXA_ADM;TAXA_CUSTODIA_MAX;EXISTE_TAXA_PERFM;TAXA_PERFM;PARAM_TAXA_PERFM;PR_INDICE_REFER_TAXA_PERFM;VL_CUPOM;CALC_TAXA_PERFM;INF_TAXA_PERFM;EXISTE_TAXA_INGRESSO;TAXA_INGRESSO_REAL;TAXA_INGRESSO_PR;EXISTE_TAXA_SAIDA;TAXA_SAIDA_REAL;TAXA_SAIDA_PR;OPER_DERIV;FINALIDADE_OPER_DERIV;OPER_VL_SUPERIOR_PL;FATOR_OPER_VL_SUPERIOR_PL;CONTRAP_LIGADO;INVEST_EXTERIOR;APLIC_MAX_ATIVO_EXTERIOR;ATIVO_CRED_PRIV;APLIC_MAX_ATIVO_CRED_PRIV;PR_INSTITUICAO_FINANC_MIN;PR_INSTITUICAO_FINANC_MAX;PR_CIA_MIN;PR_CIA_MAX;PR_FI_MIN;PR_FI_MAX;PR_UNIAO_MIN;PR_UNIAO_MAX;PR_ADMIN_GESTOR_MIN;PR_ADMIN_GESTOR_MAX;PR_EMISSOR_OUTRO_MIN;PR_EMISSOR_OUTRO_MAX;PR_COTA_FI_MIN;PR_COTA_FI_MAX;PR_COTA_FIC_MIN;PR_COTA_FIC_MAX;PR_COTA_FI_QUALIF_MIN;PR_COTA_FI_QUALIF_MAX;PR_COTA_FIC_QUALIF_MIN;PR_COTA_FIC_QUALIF_MAX;PR_COTA_FI_PROF_MIN;PR_COTA_FI_PROF_MAX;PR_COTA_FIC_PROF_MIN;PR_COTA_FIC_PROF_MAX;PR_COTA_FII_MIN;PR_COTA_FII_MAX;PR_COTA_FIDC_MIN;PR_COTA_FIDC_MAX;PR_COTA_FICFIDC_MIN;PR_COTA_FICFIDC_MAX;PR_COTA_FIDC_NP_MIN;PR_COTA_FIDC_NP_MAX;PR_COTA_FICFIDC_NP_MIN;PR_COTA_FICFIDC_NP_MAX;PR_COTA_ETF_MIN;PR_COTA_ETF_MAX;PR_CRI_MIN;PR_CRI_MAX;PR_TITPUB_MIN;PR_TITPUB_MAX;PR_OURO_MIN;PR_OURO_MAX;PR_TIT_INSTITUICAO_FINANC_BACEN_MIN;PR_TIT_INSTITUICAO_FINANC_BACEN_MAX;PR_VLMOB_MIN;PR_VLMOB_MAX;PR_ACAO_MIN;PR_ACAO_MAX;PR_DEBENTURE_MIN;PR_DEBENTURE_MAX;PR_NP_MIN;PR_NP_MAX;PR_COMPROM_MIN;PR_COMPROM_MAX;PR_DERIV_MIN;PR_DERIV_MAX;PR_ATIVO_OUTRO_MIN;PR_ATIVO_OUTRO_MAX;PR_COTA_FMIEE_MIN;PR_COTA_FMIEE_MAX;PR_COTA_FIP_MIN;PR_COTA_FIP_MAX;PR_COTA_FICFIP_MIN;PR_COTA_FICFIP_MAX
01.165.781/0001-37;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXECUTIVO RENDA FIXA LONGO PRAZO;2015-10-29;ABERTO;N;;INDETERMINADO;;PÚBLICO EM GERAL;S;RENDA FIXA LIVRE DURAÇÃO - GRAU DE INVESTIMENTO;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E NÃO-REFERENCIADA;100.00;S;S;N;0.00;S;;DIA DA APLICAÇÃO;PRÓPRIO DIA (COTA DE FECHAMENTO);0;0;0;0;DIAS ÚTEIS;N;1.100000;0.000000;N;;;;;;;N;;;N;;;N;;N;;S;N;;S;50.000000000000;0.00;0.00;0.00;0.00;0.00;100.00;0.00;5.00;0.00;0.00;0.00;0.00;95.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.165.792/0001-17;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA FUNDAÇÕES RENDA FIXA CURTO PRAZO;2015-11-11;ABERTO;N;;INDETERMINADO;;PÚBLICO EM GERAL;S;RENDA FIXA BAIXA DURAÇÃO - SOBERANO;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E NÃO-REFERENCIADA;100.00;S;S;N;500000.00;S;;DIA SEGUINTE AO DA APLICAÇÃO;DIA ANTERIOR, ATUALIZADO POR 1 DIA (COTA DE ABERTURA);0;0;0;0;DIAS ÚTEIS;N;0.400000;0.000000;N;;;;;;;N;;;N;;;N;;N;;S;N;;N;;0.00;0.00;0.00;0.00;0.00;100.00;0.00;5.00;0.00;0.00;0.00;0.00;95.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.165.796/0001-03;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CLÁSSICO RENDA FIXA LONGO PRAZO;2015-11-17;ABERTO;N;;INDETERMINADO;;PÚBLICO EM GERAL;S;RENDA FIXA LIVRE DURAÇÃO - GRAU DE INVESTIMENTO;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E NÃO-REFERENCIADA;100.00;S;S;N;100.00;S;;DIA SEGUINTE AO DA APLICAÇÃO;PRÓPRIO DIA (COTA DE FECHAMENTO);0;0;0;0;DIAS ÚTEIS;S;1.400000;0.000000;N;;;;;;;N;;;N;;;N;;N;;S;N;;S;50.000000000000;0.00;5.00;0.00;0.00;0.00;100.00;0.00;5.00;0.00;5.00;0.00;0.00;95.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.201.163/0001-68;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA PERSONAL RENDA FIXA LONGO PRAZO;2015-10-29;ABERTO;N;;INDETERMINADO;;PÚBLICO EM GERAL;S;RENDA FIXA LIVRE DURAÇÃO - GRAU DE INVESTIMENTO;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E NÃO-REFERENCIADA;100.00;S;S;N;0.00;S;;DIA DA APLICAÇÃO;PRÓPRIO DIA (COTA DE FECHAMENTO);0;0;0;0;DIAS ÚTEIS;N;0.600000;0.000000;N;;;;;;;N;;;N;;;N;;N;;S;N;;S;50.000000000000;0.00;0.00;0.00;0.00;0.00;100.00;0.00;5.00;0.00;0.00;0.00;0.00;95.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.201.164/0001-02;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA ABSOLUTO PRÉ RENDA FIXA LONGO PRAZO;2015-10-28;ABERTO;N;;INDETERMINADO;;PÚBLICO EM GERAL;S;RENDA FIXA LIVRE DURAÇÃO - GRAU DE INVESTIMENTO;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E NÃO-REFERENCIADA;100.00;S;S;N;1000.00;S;;DIA DA APLICAÇÃO;PRÓPRIO DIA (COTA DE FECHAMENTO);0;0;0;0;DIAS ÚTEIS;S;1.100000;0.000000;N;;;;;;;N;;;N;;;N;;N;;S;N;;S;50.000000000000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;5.00;0.00;0.00;95.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.323.746/0001-61;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA SOBERANO RENDA FIXA LONGO PRAZO;2015-11-18;ABERTO;N;;INDETERMINADO;;PÚBLICO EM GERAL;S;RENDA FIXA LIVRE DURAÇÃO - SOBERANO;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E NÃO-REFERENCIADA;100.00;S;S;N;50.00;S;;DIA SEGUINTE AO DA APLICAÇÃO;PRÓPRIO DIA (COTA DE FECHAMENTO);0;0;0;0;DIAS ÚTEIS;S;1.500000;0.000000;N;;;;;;;N;;;N;;;N;;N;;S;N;;N;;0.00;0.00;0.00;0.00;0.00;100.00;0.00;5.00;0.00;0.00;0.00;0.00;95.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.980.941/0001-64;CSHG PRIVATE ABILITY FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2015-11-25;ABERTO;N;;INDETERMINADO;;INVESTIDORES QUALIFICADOS;S;MULTIMERCADO - ESTRATÉGIA - LIVRE;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E REFERENCIADA;100.00;S;N;;1000000.00;S;;DIA DA APLICAÇÃO;PRÓPRIO DIA (COTA DE FECHAMENTO);0;1;0;1;DIAS ÚTEIS;N;0.400000;0.050000;S;20.000000000000;CDI;108.000000000000;0.000000000000;ATIVO;;N;;;N;;;S;HEDGE;S;1.25;S;S;20.00;S;100.000000000000;0.00;20.00;0.00;10.00;0.00;10.00;0.00;100.00;0.00;20.00;0.00;0.00;0.00;100.00;0.00;40.00;0.00;40.00;0.00;40.00;0.00;10.00;0.00;10.00;0.00;40.00;0.00;40.00;0.00;40.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;20.00;0.00;0.00;0.00;40.00;0.00;40.00;0.00;100.00;0.00;100.00;0.00;125.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.102.081/0001-29;SANTANDER FIC FI SL RENDA FIXA REFERENCIADO DI;2015-12-30;ABERTO;N;;INDETERMINADO;;PÚBLICO EM GERAL;S;RENDA FIXA MÉDIA DURAÇÃO - GRAU DE INVESTIMENTO;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;PASSIVA;100.00;N;S;S;0.00;S;;DIA DA APLICAÇÃO;DIA ANTERIOR, ATUALIZADO POR 1 DIA (COTA DE ABERTURA);0;0;0;0;DIAS ÚTEIS;N;0.300000;0.000000;N;;;;;;;N;;;N;;;N;;N;;N;S;20.00;S;50.000000000000;0.00;100.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;20.00;0.00;20.00;0.00;0.00;0.00;0.00;0.00;20.00;0.00;20.00;0.00;20.00;0.00;20.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;50.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.164.294/0001-85;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA INVESTIDOR RENDA FIXA LONGO PRAZO;2015-10-30;ABERTO;N;;INDETERMINADO;;PÚBLICO EM GERAL;S;RENDA FIXA LIVRE DURAÇÃO - GRAU DE INVESTIMENTO;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E NÃO-REFERENCIADA;100.00;S;S;N;50000.00;S;;DIA DA APLICAÇÃO;PRÓPRIO DIA (COTA DE FECHAMENTO);0;0;0;0;DIAS ÚTEIS;N;0.850000;0.000000;N;;;;;;;N;;;N;;;N;;N;;S;N;;S;50.000000000000;0.00;5.00;0.00;0.00;0.00;100.00;0.00;5.00;0.00;5.00;0.00;0.00;95.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.191.854/0001-90;FUNDO DE INVESTIMENTO CAIXA MASTER ÍNDICE DE PREÇOS 50 RENDA FIXA LONGO PRAZO;2015-10-16;ABERTO;N;;INDETERMINADO;;PÚBLICO EM GERAL;S;RENDA FIXA LIVRE DURAÇÃO - GRAU DE INVESTIMENTO;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E NÃO-REFERENCIADA;20.00;S;N;;0.00;S;;DIA DA APLICAÇÃO;PRÓPRIO DIA (COTA DE FECHAMENTO);0;0;0;0;DIAS ÚTEIS;N;0.100000;0.000000;N;;;;;;;N;;;N;;;S;ARBITRAGEM;N;;S;N;;S;50.000000000000;0.00;20.00;0.00;10.00;0.00;10.00;0.00;100.00;0.00;20.00;0.00;0.00;0.00;20.00;0.00;20.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.00;0.00;20.00;0.00;20.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.00;0.00;100.00;0.00;0.00;0.00;50.00;0.00;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.00;0.00;100.00;0.00;20.00;0.00;0.00;0.00;0.00;0.00;0.00
03.191.854/0001-90;FUNDO DE INVESTIMENTO CAIXA MASTER ÍNDICE DE PREÇOS 50 RENDA FIXA LONGO PRAZO;2015-10-27;ABERTO;N;;INDETERMINADO;;PÚBLICO EM GERAL;S;RENDA FIXA LIVRE DURAÇÃO - GRAU DE INVESTIMENTO;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E NÃO-REFERENCIADA;20.00;S;N;;0.00;S;;DIA DA APLICAÇÃO;PRÓPRIO DIA (COTA DE FECHAMENTO);0;0;0;0;DIAS CORRIDOS;N;0.100000;0.000000;N;;;;;;;N;;;N;;;S;ARBITRAGEM;N;;S;N;;S;50.000000000000;0.00;20.00;0.00;10.00;0.00;10.00;0.00;100.00;0.00;20.00;0.00;0.00;0.00;20.00;0.00;20.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.00;0.00;20.00;0.00;20.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.00;0.00;100.00;0.00;0.00;0.00;50.00;0.00;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.00;0.00;100.00;0.00;20.00;0.00;0.00;0.00;0.00;0.00;0.00
03.191.854/0001-90;FUNDO DE INVESTIMENTO CAIXA MASTER ÍNDICE DE PREÇOS 50 RENDA FIXA LONGO PRAZO;2015-12-03;ABERTO;N;;INDETERMINADO;;PÚBLICO EM GERAL;S;RENDA FIXA LIVRE DURAÇÃO - GRAU DE INVESTIMENTO;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E NÃO-REFERENCIADA;20.00;S;N;;0.00;S;;DIA DA APLICAÇÃO;PRÓPRIO DIA (COTA DE FECHAMENTO);0;0;0;0;DIAS CORRIDOS;N;0.100000;0.000000;N;;;;;;;N;;;N;;;S;ARBITRAGEM;N;;S;N;;S;50.000000000000;0.00;20.00;0.00;10.00;0.00;10.00;0.00;100.00;0.00;20.00;0.00;0.00;0.00;20.00;0.00;20.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.00;0.00;20.00;0.00;20.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.00;0.00;100.00;0.00;0.00;0.00;50.00;0.00;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.00;0.00;100.00;0.00;20.00;0.00;0.00;0.00;0.00;0.00;0.00
03.191.874/0001-61;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA PATRIMÔNIO ÍNDICE DE PREÇOS RF LP;2015-11-13;ABERTO;N;;INDETERMINADO;;PÚBLICO EM GERAL;S;RENDA FIXA LIVRE DURAÇÃO - GRAU DE INVESTIMENTO;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E NÃO-REFERENCIADA;100.00;S;S;N;100000.00;S;;DIA DA APLICAÇÃO;PRÓPRIO DIA (COTA DE FECHAMENTO);3;0;0;0;DIAS ÚTEIS;S;0.300000;0.000000;N;;;;;;;N;;;N;;;N;;N;;S;N;;S;50.000000000000;0.00;0.00;0.00;0.00;0.00;100.00;0.00;5.00;0.00;0.00;0.00;0.00;95.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.218.183/0001-04;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAPITAL ÍNDICE DE PREÇOS RF LP;2015-11-13;ABERTO;N;;INDETERMINADO;;PÚBLICO EM GERAL;S;RENDA FIXA LIVRE DURAÇÃO - GRAU DE INVESTIMENTO;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E NÃO-REFERENCIADA;100.00;S;S;N;50.00;S;;DIA DA APLICAÇÃO;PRÓPRIO DIA (COTA DE FECHAMENTO);3;0;0;0;DIAS ÚTEIS;S;2.000000;0.002500;N;;;;;;;N;;;N;;;N;;N;;S;N;;S;50.000000000000;0.00;0.00;0.00;0.00;0.00;100.00;0.00;5.00;0.00;0.00;0.00;0.00;95.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.256.752/0001-06;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL - V40/30;2015-12-03;ABERTO;N;;INDETERMINADO;;PREVIDENCIÁRIO;N;;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E NÃO-REFERENCIADA;100.00;S;S;N;0.00;S;;DIA DA APLICAÇÃO;DIA ANTERIOR, ATUALIZADO POR 1 DIA (COTA DE ABERTURA);0;0;0;0;DIAS ÚTEIS;N;3.000000;0.030000;N;;;;;;;N;;;N;;;S;HEDGE;N;;S;N;;S;50.000000000000;0.00;5.00;0.00;0.00;0.00;100.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;20.00;0.00;20.00;0.00;5.00;0.00;5.00;0.00;0.00;0.00;3.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;5.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.256.754/0001-03;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL - V30/30;2015-12-02;ABERTO;N;;INDETERMINADO;;PREVIDENCIÁRIO;N;;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E NÃO-REFERENCIADA;100.00;S;S;N;0.00;S;;DIA DA APLICAÇÃO;DIA ANTERIOR, ATUALIZADO POR 1 DIA (COTA DE ABERTURA);0;0;0;0;DIAS ÚTEIS;N;3.000000;0.030000;N;;;;;;;N;;;N;;;S;HEDGE;N;;S;N;;S;50.000000000000;0.00;5.00;0.00;0.00;0.00;100.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;20.00;0.00;20.00;0.00;5.00;0.00;5.00;0.00;0.00;0.00;3.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;5.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.276.503/0001-82;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL - V15/30;2015-12-03;ABERTO;N;;INDETERMINADO;;PREVIDENCIÁRIO;N;;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E NÃO-REFERENCIADA;100.00;S;S;N;0.00;S;;DIA DA APLICAÇÃO;DIA ANTERIOR, ATUALIZADO POR 1 DIA (COTA DE ABERTURA);0;0;0;0;DIAS ÚTEIS;N;3.000000;0.030000;N;;;;;;;N;;;N;;;S;HEDGE;N;;S;N;;S;50.000000000000;0.00;5.00;0.00;0.00;0.00;100.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;20.00;0.00;20.00;0.00;5.00;0.00;5.00;0.00;0.00;0.00;3.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;5.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.361.521/0001-62;GAVIÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2015-12-30;FECHADO;S;BM&FBOVESPA - MERCADO DE BALCÃO;DETERMINADO;O prazo de duração do FUNDO será de 10 (dez) anos, podendo este ser reduzido ou prorrogado por deliberação dos cotistas reunidos em Assembleia Geral (Prazo de Duração).;INVESTIDORES QUALIFICADOS;S;MULTIMERCADO - ALOCAÇÃO - DINÂMICOS;REDE DE AGÊNCIAS DE INSTITUIÇÃO FINANCEIRA CONVENIADA/CONTRATADA;ATIVA E REFERENCIADA;20.00;S;S;S;0.00;S;;DIA SEGUINTE AO DA APLICAÇÃO;PRÓPRIO DIA (COTA DE FECHAMENTO);1;1;0;2;DIAS ÚTEIS;N;1.000000;0.006000;N;;;;;;;N;;;N;;;S;ESPECULAÇÃO;N;;S;S;40.00;S;100.000000000000;0.00;20.00;0.00;10.00;0.00;100.00;0.00;100.00;0.00;20.00;0.00;5.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;10.00;0.00;50.00;0.00;50.00;0.00;50.00;0.00;10.00;0.00;10.00;0.00;100.00;0.00;40.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;1.00;0.00;40.00;0.00;50.00;0.00;50.00;0.00;50.00
03.537.355/0001-02;BRASILPREV MULTIMERCADO DINÂMICO I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2015-12-21;ABERTO;N;;INDETERMINADO;;INVESTIDORES PROFISSIONAIS;N;;REDE DE AGÊNCIAS PRÓPRIAS OU DE INSTITUIÇÃO FINANCEIRA LIGADA AO MESMO GRUPO;ATIVA E NÃO-REFERENCIADA;100.00;S;S;N;0.00;S;;DIA DA APLICAÇÃO;PRÓPRIO DIA (COTA DE FECHAMENTO);0;3;0;3;DIAS ÚTEIS;N;3.500000;0.000000;N;;;;;;;N;;;N;;;N;;N;;N;N;;S;50.000000000000;0.00;5.00;0.00;0.00;95.00;100.00;0.00;5.00;0.00;0.00;0.00;0.00;95.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;95.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
